"ResponseId","Gender","Age","Country","Country_6_TEXT","Race","Race_7_TEXT","Ethnicity","Ethnicity_5_TEXT","trial_names","item","values","stim_id","SES","SES_id"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL5","5","3",5,"low","low_5"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL5","6","3",5,"low","low_5"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL5","7","4",5,"low","low_5"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL5","8","4",5,"low","low_5"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL5","9","3",5,"low","low_5"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL5","10","3",5,"low","low_5"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL5MC","MC","it",5,"low","low_5"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL6","1","3",6,"low","low_6"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL6","2","2",6,"low","low_6"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL6","3","3",6,"low","low_6"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL6","4","2",6,"low","low_6"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL6","5","4",6,"low","low_6"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL6","6","3",6,"low","low_6"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL6","7","3",6,"low","low_6"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL6","8","2",6,"low","low_6"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL6","9","3",6,"low","low_6"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL6","10","4",6,"low","low_6"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL6MC","MC","truck driver",6,"low","low_6"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL7","1","3",7,"low","low_7"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL7","2","4",7,"low","low_7"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL7","3","3",7,"low","low_7"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL7","4","4",7,"low","low_7"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL7","5","3",7,"low","low_7"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL7","6","3",7,"low","low_7"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL7","7","2",7,"low","low_7"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL7","8","3",7,"low","low_7"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL7","9","3",7,"low","low_7"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL7","10","3",7,"low","low_7"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL7MC","MC","taxi driver",7,"low","low_7"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL8","1","3",8,"low","low_8"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL8","2","4",8,"low","low_8"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL8","3","4",8,"low","low_8"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL8","4","3",8,"low","low_8"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL8","5","3",8,"low","low_8"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL8","6","3",8,"low","low_8"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL8","7","3",8,"low","low_8"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL8","8","3",8,"low","low_8"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL8","9","3",8,"low","low_8"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL8","10","4",8,"low","low_8"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL8MC","MC","good",8,"low","low_8"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL9","1","3",9,"low","low_9"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL9","2","4",9,"low","low_9"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL9","3","3",9,"low","low_9"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL9","4","2",9,"low","low_9"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL9","5","4",9,"low","low_9"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL9","6","3",9,"low","low_9"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL9","7","3",9,"low","low_9"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL9","8","3",9,"low","low_9"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL9","9","4",9,"low","low_9"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL9","10","3",9,"low","low_9"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL9MC","MC","telemarkter",9,"low","low_9"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL10","1","3",10,"low","low_10"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL10","2","4",10,"low","low_10"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL10","3","3",10,"low","low_10"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL10","4","4",10,"low","low_10"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL10","5","2",10,"low","low_10"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL10","6","3",10,"low","low_10"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL10","7","3",10,"low","low_10"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL10","8","4",10,"low","low_10"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL10","9","2",10,"low","low_10"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL10","10","3",10,"low","low_10"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wL10MC","MC","roofer",10,"low","low_10"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH11","1","4",11,"high","high_11"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH11","2","3",11,"high","high_11"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH11","3","3",11,"high","high_11"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH11","4","2",11,"high","high_11"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH11","5","3",11,"high","high_11"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH11","6","3",11,"high","high_11"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH11","7","4",11,"high","high_11"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH11","8","3",11,"high","high_11"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH11","9","2",11,"high","high_11"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH11","10","3",11,"high","high_11"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH11MC","MC","physician",11,"high","high_11"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH12","1","4",12,"high","high_12"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH12","2","3",12,"high","high_12"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH12","3","4",12,"high","high_12"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH12","4","3",12,"high","high_12"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH12","5","2",12,"high","high_12"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH12","6","3",12,"high","high_12"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH12","7","4",12,"high","high_12"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH12","8","3",12,"high","high_12"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH12","9","3",12,"high","high_12"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH12","10","3",12,"high","high_12"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH12MC","MC","FINANCIAL MANAGER",12,"high","high_12"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH13","1","3",13,"high","high_13"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH13","2","4",13,"high","high_13"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH13","3","3",13,"high","high_13"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH13","4","3",13,"high","high_13"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH13","5","2",13,"high","high_13"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH13","6","3",13,"high","high_13"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH13","7","3",13,"high","high_13"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH13","8","2",13,"high","high_13"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH13","9","3",13,"high","high_13"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH13","10","3",13,"high","high_13"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH13MC","MC","business excutive",13,"high","high_13"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH14","1","4",14,"high","high_14"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH14","2","3",14,"high","high_14"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH14","3","2",14,"high","high_14"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH14","4","3",14,"high","high_14"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH14","5","3",14,"high","high_14"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH14","6","3",14,"high","high_14"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH14","7","4",14,"high","high_14"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH14","8","3",14,"high","high_14"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH14","9","3",14,"high","high_14"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH14","10","2",14,"high","high_14"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH14MC","MC","lawer",14,"high","high_14"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH15","1","3",15,"high","high_15"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH15","2","4",15,"high","high_15"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH15","3","4",15,"high","high_15"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH15","4","3",15,"high","high_15"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH15","5","3",15,"high","high_15"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH15","6","2",15,"high","high_15"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH15","7","3",15,"high","high_15"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH15","8","3",15,"high","high_15"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH15","9","4",15,"high","high_15"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH15","10","3",15,"high","high_15"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH15MC","MC","software developer",15,"high","high_15"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH16","1","3",16,"high","high_16"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH16","2","4",16,"high","high_16"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH16","3","4",16,"high","high_16"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH16","4","4",16,"high","high_16"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH16","5","3",16,"high","high_16"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH16","6","3",16,"high","high_16"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH16","7","2",16,"high","high_16"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH16","8","4",16,"high","high_16"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH16","9","3",16,"high","high_16"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH16","10","3",16,"high","high_16"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH16MC","MC","sales superviours",16,"high","high_16"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH17","1","3",17,"high","high_17"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH17","2","2",17,"high","high_17"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH17","3","3",17,"high","high_17"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH17","4","4",17,"high","high_17"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH17","5","4",17,"high","high_17"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH17","6","4",17,"high","high_17"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH17","7","4",17,"high","high_17"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH17","8","4",17,"high","high_17"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH17","9","4",17,"high","high_17"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH17","10","4",17,"high","high_17"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH17MC","MC","IT professer",17,"high","high_17"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH18","1","3",18,"high","high_18"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH18","2","2",18,"high","high_18"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH18","3","4",18,"high","high_18"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH18","4","3",18,"high","high_18"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH18","5","3",18,"high","high_18"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH18","6","4",18,"high","high_18"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH18","7","3",18,"high","high_18"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH18","8","3",18,"high","high_18"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH18","9","4",18,"high","high_18"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH18","10","3",18,"high","high_18"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH18MC","MC","surgeor",18,"high","high_18"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH19","1","4",19,"high","high_19"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH19","2","2",19,"high","high_19"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH19","3","3",19,"high","high_19"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH19","4","3",19,"high","high_19"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH19","5","3",19,"high","high_19"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH19","6","4",19,"high","high_19"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH19","7","3",19,"high","high_19"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH19","8","3",19,"high","high_19"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH19","9","3",19,"high","high_19"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH19","10","3",19,"high","high_19"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH19MC","MC","engineer",19,"high","high_19"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH20","1","4",20,"high","high_20"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH20","2","3",20,"high","high_20"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH20","3","3",20,"high","high_20"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH20","4","2",20,"high","high_20"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH20","5","3",20,"high","high_20"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH20","6","3",20,"high","high_20"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH20","7","3",20,"high","high_20"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH20","8","3",20,"high","high_20"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH20","9","2",20,"high","high_20"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH20","10","3",20,"high","high_20"
"R_1IYLcXXIhudx5sM","2","48","4","","6","","1","","wH20MC","MC","pharmacist",20,"high","high_20"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL1","1","2",1,"low","low_1"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL1","2","3",1,"low","low_1"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL1","3","4",1,"low","low_1"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL1","4","3",1,"low","low_1"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL1","5","2",1,"low","low_1"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL1","6","3",1,"low","low_1"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL1","7","4",1,"low","low_1"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL1","8","3",1,"low","low_1"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL1","9","4",1,"low","low_1"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL1","10","3",1,"low","low_1"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL1MC","MC","fast food cook",1,"low","low_1"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL2","1","2",2,"low","low_2"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL2","2","3",2,"low","low_2"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL2","3","2",2,"low","low_2"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL2","4","3",2,"low","low_2"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL2","5","4",2,"low","low_2"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL2","6","3",2,"low","low_2"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL2","7","2",2,"low","low_2"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL2","8","1",2,"low","low_2"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL2","9","2",2,"low","low_2"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL2","10","3",2,"low","low_2"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL2MC","MC","dishwasher",2,"low","low_2"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL3","1","2",3,"low","low_3"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL3","2","3",3,"low","low_3"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL3","3","4",3,"low","low_3"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL3","4","3",3,"low","low_3"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL3","5","2",3,"low","low_3"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL3","6","3",3,"low","low_3"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL3","7","2",3,"low","low_3"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL3","8","3",3,"low","low_3"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL3","9","2",3,"low","low_3"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL3","10","3",3,"low","low_3"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL3MC","MC","waiter",3,"low","low_3"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL4","1","2",4,"low","low_4"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL4","2","3",4,"low","low_4"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL4","3","4",4,"low","low_4"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL4","4","3",4,"low","low_4"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL4","5","3",4,"low","low_4"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL4","6","4",4,"low","low_4"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL4","7","3",4,"low","low_4"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL4","8","2",4,"low","low_4"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL4","9","3",4,"low","low_4"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL4","10","4",4,"low","low_4"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL4MC","MC","cashier",4,"low","low_4"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL5","1","2",5,"low","low_5"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL5","2","3",5,"low","low_5"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL5","3","2",5,"low","low_5"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL5","4","3",5,"low","low_5"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL5","5","4",5,"low","low_5"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL5","6","3",5,"low","low_5"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL5","7","4",5,"low","low_5"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL5","8","3",5,"low","low_5"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL5","9","2",5,"low","low_5"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL5","10","3",5,"low","low_5"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL5MC","MC","janitor",5,"low","low_5"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL6","1","2",6,"low","low_6"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL6","2","3",6,"low","low_6"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL6","3","4",6,"low","low_6"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL6","4","3",6,"low","low_6"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL6","5","3",6,"low","low_6"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL6","6","2",6,"low","low_6"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL6","7","3",6,"low","low_6"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL6","8","4",6,"low","low_6"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL6","9","3",6,"low","low_6"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL6","10","2",6,"low","low_6"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL6MC","MC","a truck driver",6,"low","low_6"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL7","1","2",7,"low","low_7"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL7","2","3",7,"low","low_7"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL7","3","2",7,"low","low_7"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL7","4","3",7,"low","low_7"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL7","5","3",7,"low","low_7"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL7","6","4",7,"low","low_7"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL7","7","3",7,"low","low_7"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL7","8","2",7,"low","low_7"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL7","9","3",7,"low","low_7"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL7","10","2",7,"low","low_7"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL7MC","MC","taxi driver",7,"low","low_7"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL8","1","2",8,"low","low_8"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL8","2","3",8,"low","low_8"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL8","3","4",8,"low","low_8"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL8","4","3",8,"low","low_8"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL8","5","4",8,"low","low_8"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL8","6","3",8,"low","low_8"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL8","7","2",8,"low","low_8"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL8","8","3",8,"low","low_8"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL8","9","4",8,"low","low_8"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL8","10","3",8,"low","low_8"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL8MC","MC","farm laborer",8,"low","low_8"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL9","1","2",9,"low","low_9"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL9","2","3",9,"low","low_9"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL9","3","4",9,"low","low_9"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL9","4","3",9,"low","low_9"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL9","5","2",9,"low","low_9"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL9","6","3",9,"low","low_9"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL9","7","4",9,"low","low_9"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL9","8","3",9,"low","low_9"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL9","9","2",9,"low","low_9"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL9","10","3",9,"low","low_9"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL9MC","MC","telemarketer",9,"low","low_9"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL10","1","4",10,"low","low_10"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL10","2","2",10,"low","low_10"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL10","3","3",10,"low","low_10"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL10","4","2",10,"low","low_10"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL10","5","4",10,"low","low_10"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL10","6","3",10,"low","low_10"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL10","7","4",10,"low","low_10"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL10","8","3",10,"low","low_10"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL10","9","2",10,"low","low_10"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL10","10","4",10,"low","low_10"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wL10MC","MC","roofer",10,"low","low_10"
"R_2PnVq30S0AywkYK","1","49","4","","6","","1","","wH11","1","2",11,"high","high_11"
